epoch,delegator_id,opinion,stake,s,drep_id,drep_opinion,switched,delta_u,p_reconsider,p_switch_cond,p_overall
0,a44,0.3959271010473884,0.7043206368373827,0.2462476615943939,d58,0.3940609767149655,0,0.0,0.7537523384056061,0.0,0.0
0,a45,0.5183461481592215,0.0992964755558669,0.7046725143395189,d59,0.517835093703932,0,0.0,0.29532748566048106,0.0,0.0
0,a46,0.2716610273877041,0.4845430051880932,0.7462853352350146,d20,0.2404475632918323,0,0.0,0.2537146647649854,0.0,0.0
0,a47,0.6152387369217913,0.7185403549159547,0.7939834955953757,d88,0.6115059790073664,0,0.0,0.20601650440462427,0.0,0.0
0,a48,0.4738237488890714,0.5091490406182168,0.468082847745493,d44,0.4704128653723852,0,0.0,0.531917152254507,0.0,0.0
0,a49,0.5885473196792014,0.716533314248849,0.3457541325696777,d46,0.5858703603877821,0,0.0,0.6542458674303223,0.0,0.0
0,a50,0.8264605850487575,0.5741967193177052,0.0965923996908521,d21,0.8367244379858754,0,0.0,0.9034076003091479,0.0,0.0
0,a51,0.2837752046714217,0.1135946245470963,0.2748883309028889,d24,0.3131050727943643,0,0.0,0.7251116690971111,0.0,0.0
0,a52,0.484374137419486,0.2434306996056012,0.0889089223650133,d50,0.4820577570959681,0,0.0,0.9110910776349868,0.0,0.0
0,a53,0.5160245858234933,0.0081637013019979,0.1248999128194842,d59,0.517835093703932,0,0.0,0.8751000871805158,0.0,0.0
0,a54,0.6045996016764236,0.0073949404290153,0.5685532882562069,d94,0.6073501272161405,0,0.0,0.4314467117437931,0.0,0.0
0,a55,0.6941412929228087,0.448644724517742,0.2882270446569493,d65,0.6926779692927613,0,0.0,0.7117729553430507,0.0,0.0
0,a56,0.297545692823561,0.8980400334997106,0.7172996118738589,d24,0.3131050727943643,0,0.0,0.28270038812614107,0.0,0.0
0,a57,0.2634244646631844,0.6813932078153677,0.2205824589364535,d20,0.2404475632918323,0,0.0,0.7794175410635464,0.0,0.0
0,a58,0.3542884980045782,0.6300510654409547,0.5239986064473413,d86,0.3533789480454132,0,0.0,0.4760013935526587,0.0,0.0
0,a59,0.452362206712593,0.8165855510152408,0.0007153862857309,d29,0.4524106594962402,0,0.0,0.9992846137142691,0.0,0.0
0,a60,0.8314042202763289,0.2318095208499537,0.6130420416167789,d21,0.8367244379858754,0,0.0,0.3869579583832211,0.0,0.0
0,a61,0.570132973733792,0.4751297638770415,0.3445320037029595,d33,0.5713696095645261,0,0.0,0.6554679962970404,0.0,0.0
0,a62,0.4015043998025338,0.7464748846869605,0.6928300970010376,d79,0.4078642791252231,0,0.0,0.3071699029989624,0.0,0.0
0,a63,0.757168964469907,0.560014390320428,0.513863480417323,d16,0.7571795782483717,0,0.0,0.486136519582677,0.0,0.0
0,a64,0.2111259065946964,0.3645489029824817,0.9585392484374124,d92,0.1977297954318764,0,0.0,0.04146075156258755,0.0,0.0
0,a65,0.5129197740032273,0.4175392135557914,0.657637571307451,d64,0.5114045779888319,0,0.0,0.34236242869254896,0.0,0.0
0,a66,0.4715151726368332,0.6554913313054745,0.1623452652687003,d44,0.4704128653723852,0,0.0,0.8376547347312997,0.0,0.0
0,a67,0.7456086117923113,0.6654791414689945,0.6695950324621132,d78,0.7405289001624982,0,0.0,0.33040496753788684,0.0,0.0
0,a68,0.8084830247640787,0.2675710623503011,0.3719020902159961,d75,0.7913326451339235,0,0.0,0.6280979097840039,0.0,0.0
0,a69,0.4068532077574127,0.2006303413135218,0.3759486922612409,d79,0.4078642791252231,0,0.0,0.624051307738759,0.0,0.0
0,a70,0.5148382877271002,0.9509435259233054,0.589517218340905,d59,0.517835093703932,0,0.0,0.410482781659095,0.0,0.0
0,a71,0.535841674160604,0.3666832400689159,0.9394593237743868,d81,0.5421396112737187,0,0.0,0.06054067622561321,0.0,0.0
0,a72,0.2355943246791651,0.0698803290251283,0.1074316404417282,d67,0.2372001047028663,0,0.0,0.8925683595582719,0.0,0.0
0,a73,0.8230938053068056,0.931480884969039,0.4058878639688098,d21,0.8367244379858754,0,0.0,0.5941121360311902,0.0,0.0
0,a74,0.7372737808732267,0.2062529799247919,0.2323176470108575,d78,0.7405289001624982,0,0.0,0.7676823529891426,0.0,0.0
0,a75,0.7107923763130652,0.1847066440239851,0.2673810304756562,d30,0.7084058191016271,0,0.0,0.7326189695243438,0.0,0.0
0,a76,0.7440321301039889,0.0216423153611722,0.824400522984684,d78,0.7405289001624982,0,0.0,0.17559947701531597,0.0,0.0
0,a77,0.4227591926957887,0.4336063684985353,0.9985711265946164,d84,0.4240016491622051,0,0.0,0.0014288734053835572,0.0,0.0
0,a78,0.4603821847115222,0.0096126664135004,0.1225347757739262,d54,0.4584662854409748,0,0.0,0.8774652242260738,0.0,0.0
0,a79,0.2598833990199957,0.328899858509539,0.3816850766537272,d20,0.2404475632918323,0,0.0,0.6183149233462728,0.0,0.0
0,a80,0.5422941396981128,0.2223582843812114,0.2509985801592868,d81,0.5421396112737187,0,0.0,0.7490014198407132,0.0,0.0
0,a81,0.6620441145057694,0.4212079829653982,0.9826930373233732,d60,0.6603820460614556,0,0.0,0.01730696267662679,0.0,0.0
0,a82,0.4031703684989295,0.5391014816311128,0.8635825772586025,d79,0.4078642791252231,0,0.0,0.13641742274139745,0.0,0.0
0,a83,0.7078804049410393,0.4236905618325185,0.7060382589631095,d30,0.7084058191016271,0,0.0,0.29396174103689054,0.0,0.0
0,a84,0.6905228794552745,0.521159075559682,0.4199556138835367,d65,0.6926779692927613,0,0.0,0.5800443861164633,0.0,0.0
0,a85,0.7872221265540625,0.6050287624745735,0.6232385850976309,d75,0.7913326451339235,0,0.0,0.37676141490236914,0.0,0.0
0,a86,0.6297531327960786,0.003772079550424,0.5626514571157398,d73,0.6323702357024397,0,0.0,0.43734854288426017,0.0,0.0
0,a87,0.6813114164790808,0.2454640667885119,0.5589362271414136,d98,0.6867323808101021,0,0.0,0.44106377285858644,0.0,0.0
0,a88,0.5813406886433904,0.4187365827093567,0.4593522524849098,d34,0.5824571201440985,0,0.0,0.5406477475150901,0.0,0.0
0,a89,0.6538192041562246,0.2612541533668677,0.2393651980490059,d93,0.6550234155260443,0,0.0,0.7606348019509941,0.0,0.0
0,a90,0.6238672755723432,0.9048122942843636,0.9303371169055008,d73,0.6323702357024397,0,0.0,0.0696628830944992,0.0,0.0
0,a91,0.2826070799062198,0.5275320108864939,0.845148564600149,d24,0.3131050727943643,0,0.0,0.15485143539985102,0.0,0.0
0,a92,0.5732124926794324,0.4821133029471378,0.4750893593325677,d33,0.5713696095645261,0,0.0,0.5249106406674323,0.0,0.0
0,a93,0.5887421230633325,0.6053249077242798,0.9592071877464632,d46,0.5858703603877821,0,0.0,0.040792812253536814,0.0,0.0
0,a94,0.4640721120829045,0.4967382719580074,0.2784111813207115,d43,0.4650252718472646,0,0.0,0.7215888186792885,0.0,0.0
0,a95,0.4318875089393823,0.6215598668529035,0.7859249804737553,d40,0.4321020780252951,0,0.0,0.21407501952624475,0.0,0.0
0,a96,0.6099476191821847,0.0761978652624155,0.8218016559332478,d88,0.6115059790073664,0,0.0,0.17819834406675217,0.0,0.0
0,a97,0.3038177188462647,0.8195454512654111,0.0376953440560449,d24,0.3131050727943643,0,0.0,0.9623046559439551,0.0,0.0
0,a98,0.6963450909946594,0.974973877813026,0.0340552871718292,d65,0.6926779692927613,0,0.0,0.9659447128281708,0.0,0.0
0,a99,0.5887784430916565,0.4186534392197231,0.2606549139206789,d46,0.5858703603877821,0,0.0,0.7393450860793211,0.0,0.0
0,a100,0.2580297958854017,0.7599788183486973,0.6424146956707841,d20,0.2404475632918323,0,0.0,0.35758530432921587,0.0,0.0
0,a101,0.6372375427860376,0.3615918523683462,0.7098021842763002,d37,0.6331550625258634,0,0.0,0.29019781572369985,0.0,0.0
0,a102,0.3163166913383843,0.4166164414412858,0.5021225513679423,d77,0.3153561304077068,0,0.0,0.49787744863205774,0.0,0.0
0,a103,0.3126886929092684,0.6347991393812529,0.0735500802925936,d24,0.3131050727943643,0,0.0,0.9264499197074064,0.0,0.0
0,a104,0.493731814572592,0.5644228608587931,0.2713855725147468,d89,0.4896240178334312,0,0.0,0.7286144274852532,0.0,0.0
0,a105,0.4568474022678139,0.2540927599071837,0.0713626835377516,d54,0.4584662854409748,0,0.0,0.9286373164622483,0.0,0.0
0,a106,0.5073598112655832,0.6532790026927903,0.6215004396389451,d83,0.5044762847321907,0,0.0,0.3784995603610549,0.0,0.0
0,a107,0.2661194408809117,0.1915401803637723,0.3878603897947402,d20,0.2404475632918323,0,0.0,0.6121396102052599,0.0,0.0
0,a108,0.5939292050940642,0.2885673133337478,0.2376773943994822,d63,0.5937506519144466,0,0.0,0.7623226056005178,0.0,0.0
0,a109,0.6504711335714206,0.2590285123575242,0.4319387315655695,d3,0.6522591650467103,0,0.0,0.5680612684344305,0.0,0.0
0,a110,0.7294579489104734,0.7737768347792322,0.7774963862741624,d41,0.7254648811932107,0,0.0,0.2225036137258376,0.0,0.0
0,a111,0.8416949964103584,0.962333456356996,0.7573065453886475,d66,0.838258619948461,0,0.0,0.2426934546113525,0.0,0.0
0,a112,0.3217791994158063,0.5866479569777403,0.2355699806437534,d48,0.3236170265966182,0,0.0,0.7644300193562465,0.0,0.0
0,a113,0.5925969358557379,0.6573184817575911,0.7458948963132905,d63,0.5937506519144466,0,0.0,0.25410510368670947,0.0,0.0
0,a114,0.8109979456493719,0.0933870125522825,0.8523632597342331,d75,0.7913326451339235,0,0.0,0.1476367402657669,0.0,0.0
0,a115,0.5321166530381709,0.7655608420876703,0.3797206768369667,d97,0.528859155067582,0,0.0,0.6202793231630332,0.0,0.0
0,a116,0.4075897719099725,0.8961423898229227,0.7541456481032983,d79,0.4078642791252231,0,0.0,0.24585435189670168,0.0,0.0
0,a117,0.2539527721130191,0.2631410035115755,0.6487515963231704,d20,0.2404475632918323,0,0.0,0.35124840367682963,0.0,0.0
0,a118,0.7101453744706423,0.3911330539624736,0.9574679705507498,d30,0.7084058191016271,0,0.0,0.042532029449250164,0.0,0.0
0,a119,0.3092078999777048,0.1028242155720893,0.3253302355181549,d24,0.3131050727943643,0,0.0,0.6746697644818451,0.0,0.0
0,a120,0.4804538336961295,0.4665656616000411,0.2900896069684054,d55,0.4812949268182745,0,0.0,0.7099103930315946,0.0,0.0
0,a121,0.2049219553665178,0.4359477050855886,0.8817164405081276,d92,0.1977297954318764,0,0.0,0.11828355949187241,0.0,0.0
0,a122,0.7275327205181706,0.0771845759145063,0.3179794361710648,d41,0.7254648811932107,0,0.0,0.6820205638289352,0.0,0.0
0,a123,0.4552514022526882,0.3987745914765037,0.108884339164169,d29,0.4524106594962402,0,0.0,0.891115660835831,0.0,0.0
0,a124,0.279991694490156,0.8774301276247942,0.2121520604889508,d24,0.3131050727943643,0,0.0,0.7878479395110491,0.0,0.0
0,a125,0.5042974180260836,0.1443263568643933,0.1680884024968458,d83,0.5044762847321907,0,0.0,0.8319115975031541,0.0,0.0
0,a126,0.7030883663764955,0.0133673708763274,0.7490708788633003,d30,0.7084058191016271,0,0.0,0.25092912113669974,0.0,0.0
0,a127,0.3683069773565711,0.8334956121205035,0.5247390221316535,d47,0.3700767767766291,0,0.0,0.47526097786834653,0.0,0.0
0,a128,0.3952652666942121,0.191159718566463,0.6319928584708085,d58,0.3940609767149655,0,0.0,0.36800714152919145,0.0,0.0
0,a129,0.7408500015681015,0.6345280782604605,0.1281802693909113,d78,0.7405289001624982,0,0.0,0.8718197306090887,0.0,0.0
0,a130,0.5462209687515228,0.7896089117874159,0.4252166209716748,d45,0.5448537391180057,0,0.0,0.5747833790283252,0.0,0.0
0,a131,0.5857327952064143,0.823820019011547,0.5837975335689445,d46,0.5858703603877821,0,0.0,0.4162024664310555,0.0,0.0
0,a132,0.818372661749798,0.8352517913922154,0.3913921413805837,d21,0.8367244379858754,0,0.0,0.6086078586194164,0.0,0.0
0,a133,0.7150176870649017,0.4332413456562728,0.2949304654942545,d72,0.7200515848641112,0,0.0,0.7050695345057455,0.0,0.0
0,a134,0.4808922348227509,0.4547015476866513,0.968372737031604,d55,0.4812949268182745,0,0.0,0.03162726296839602,0.0,0.0
0,a135,0.5510228172210963,0.9580246426415931,0.4161655719883913,d99,0.5502661734258218,0,0.0,0.5838344280116087,0.0,0.0
0,a136,0.1358487914794734,0.0286379107878165,0.9030532566513833,d12,0.131995409903569,0,0.0,0.09694674334861675,0.0,0.0
0,a137,0.6287524464735851,0.1901557296112135,0.1948119956493523,d73,0.6323702357024397,0,0.0,0.8051880043506476,0.0,0.0
0,a138,0.6327277353300399,0.9543842249536444,0.8608771868975728,d73,0.6323702357024397,0,0.0,0.13912281310242725,0.0,0.0
0,a139,0.4413658260110141,0.8817561571970102,0.3896532308737437,d32,0.4448108382164217,0,0.0,0.6103467691262563,0.0,0.0
0,a140,0.2748969075004693,0.9931818489444286,0.284395105272199,d20,0.2404475632918323,0,0.0,0.715604894727801,0.0,0.0
0,a141,0.2722667337617375,0.7716406302695992,0.276572689358301,d20,0.2404475632918323,0,0.0,0.7234273106416991,0.0,0.0
0,a142,0.7704440337829425,0.8388885581431278,0.1755548568092401,d71,0.7753935254554237,0,0.0,0.8244451431907599,0.0,0.0
0,a143,0.5064827968035785,0.2649270921516065,0.2333614940021704,d83,0.5044762847321907,0,0.0,0.7666385059978296,0.0,0.0
0,a144,0.5131474473817258,0.5901537347737099,0.8918271012435485,d64,0.5114045779888319,0,0.0,0.10817289875645153,0.0,0.0
0,a145,0.2833786067674143,0.1753339295927461,0.4501620494735663,d24,0.3131050727943643,0,0.0,0.5498379505264337,0.0,0.0
0,a146,0.244486596029254,0.6569174916915771,0.1173704502502998,d20,0.2404475632918323,0,0.0,0.8826295497497002,0.0,0.0
0,a147,0.4978324141446394,0.8258475182415845,0.8008147532925304,d26,0.4983399053567895,0,0.0,0.19918524670746962,0.0,0.0
0,a148,0.6178783909652672,0.0616306960227868,0.3478738450533658,d88,0.6115059790073664,0,0.0,0.6521261549466342,0.0,0.0
0,a149,0.5504058168523541,0.1338619029154066,0.6168340676569003,d99,0.5502661734258218,0,0.0,0.3831659323430997,0.0,0.0
0,a150,0.5774818291408673,0.021755746316691,0.2520050941413507,d34,0.5824571201440985,0,0.0,0.7479949058586493,0.0,0.0
0,a151,0.4351532289352375,0.2935755708098944,0.9003870819599658,d40,0.4321020780252951,0,0.0,0.09961291804003425,0.0,0.0
0,a152,0.6327948530778275,0.5816409997109546,0.2890810505794902,d37,0.6331550625258634,0,0.0,0.7109189494205098,0.0,0.0
0,a153,0.6137184599241836,0.036288299924526,0.1492334793383587,d88,0.6115059790073664,0,0.0,0.8507665206616413,0.0,0.0
0,a154,0.9075690611783976,0.9921702799779004,0.1563761591360468,d25,0.8574098737683421,0,0.0,0.8436238408639531,0.0,0.0
0,a155,0.3128688019747148,0.0960118171758492,0.4786759836518802,d24,0.3131050727943643,0,0.0,0.5213240163481199,0.0,0.0
0,a156,0.4972436074626574,0.8147685057400208,0.5804797436023258,d26,0.4983399053567895,0,0.0,0.4195202563976742,0.0,0.0
0,a157,0.4568937282882985,0.5694549750689767,0.3553485239147059,d54,0.4584662854409748,0,0.0,0.6446514760852942,0.0,0.0
0,a158,0.4044095078653699,0.7260635702168196,0.5144070884218531,d79,0.4078642791252231,0,0.0,0.4855929115781469,0.0,0.0
0,a159,0.2593932288896746,0.2888170036927594,0.2712303256678926,d20,0.2404475632918323,0,0.0,0.7287696743321074,0.0,0.0
0,a160,0.4651773340765143,0.2857040265244802,0.7227832222109644,d43,0.4650252718472646,0,0.0,0.27721677778903564,0.0,0.0
0,a161,0.2557911214380646,0.3299285145448062,0.5302743630173004,d20,0.2404475632918323,0,0.0,0.46972563698269965,0.0,0.0
0,a162,0.5397983505103671,0.2876274521848594,0.4844311768896651,d81,0.5421396112737187,0,0.0,0.5155688231103349,0.0,0.0
0,a163,0.3778261577304563,0.6459397722422388,0.0747711188393108,d19,0.3777742963178163,0,0.0,0.9252288811606892,0.0,0.0
0,a164,0.6006277925315587,0.0024044779743722,0.568761896694231,d95,0.601513468777383,0,0.0,0.43123810330576895,0.0,0.0
0,a165,0.7534089763163886,0.0924758407008214,0.1782699439925339,d16,0.7571795782483717,0,0.0,0.8217300560074661,0.0,0.0
0,a166,0.3287961453364371,0.3026110774856875,0.1179939146719437,d91,0.3293986104535455,0,0.0,0.8820060853280562,0.0,0.0
0,a167,0.5879386462679601,0.2626568089518947,0.6918279358521593,d46,0.5858703603877821,0,0.0,0.3081720641478407,0.0,0.0
0,a168,0.7194597753022678,0.0432481438914355,0.9054052888497608,d72,0.7200515848641112,0,0.0,0.09459471115023921,0.0,0.0
0,a169,0.6637772185656489,0.7614011762661144,0.1703215027447774,d60,0.6603820460614556,0,0.0,0.8296784972552226,0.0,0.0
0,a170,0.5231977341156188,0.3182231858877122,0.1719211315543033,d38,0.5230232154695205,0,0.0,0.8280788684456967,0.0,0.0
0,a171,0.2059842092113067,0.5231279079622515,0.9913815406558992,d92,0.1977297954318764,0,0.0,0.00861845934410077,0.0,0.0
0,a172,0.7373180651237403,0.176109457927086,0.561755674827952,d78,0.7405289001624982,0,0.0,0.43824432517204803,0.0,0.0
0,a173,0.5547580967559469,0.21103246641199,0.6781597504172938,d11,0.5571269770041206,0,0.0,0.3218402495827062,0.0,0.0
0,a174,0.6195586833656379,0.0044227116133104,0.1437659869370577,d88,0.6115059790073664,0,0.0,0.8562340130629423,0.0,0.0
0,a175,0.5413599249414175,0.0247055485162609,0.4213289072646903,d81,0.5421396112737187,0,0.0,0.5786710927353097,0.0,0.0
0,a176,0.3764900976026383,0.0678989422027671,0.9998493525673926,d19,0.3777742963178163,0,0.0,0.0001506474326073981,0.0,0.0
0,a177,0.6464520615098371,0.9541452857702112,0.2455435905764619,d4,0.6443367495184003,0,0.0,0.7544564094235381,0.0,0.0
0,a178,0.3802660999505772,0.9638948051408104,0.1147481149278023,d9,0.3807477577498914,0,0.0,0.8852518850721977,0.0,0.0
0,a179,0.1347539498706756,0.6831979456890795,0.1320830832373658,d12,0.131995409903569,0,0.0,0.8679169167626342,0.0,0.0
0,a180,0.5500432888405657,0.2803797582892615,0.3320833338297188,d99,0.5502661734258218,0,0.0,0.6679166661702812,0.0,0.0
0,a181,0.3567327821597743,0.702995772231015,0.3165884764923686,d17,0.3566808863944987,0,0.0,0.6834115235076315,0.0,0.0
0,a182,0.4436029652730149,0.0244996070595668,0.3803395776636161,d32,0.4448108382164217,0,0.0,0.619660422336384,0.0,0.0
0,a183,0.1544769744895062,0.0854503366746016,0.5528194228258858,d5,0.1615535697275935,0,0.0,0.4471805771741142,0.0,0.0
0,a184,0.408656441901509,0.5482865335967606,0.5483960237135901,d79,0.4078642791252231,0,0.0,0.4516039762864099,0.0,0.0
0,a185,0.5693973254151894,0.8336425804274044,0.3301136640539833,d33,0.5713696095645261,0,0.0,0.6698863359460168,0.0,0.0
0,a186,0.3620353528653127,0.6607234250550427,0.8981050610618274,d18,0.358541673495542,0,0.0,0.10189493893817259,0.0,0.0
0,a187,0.6671953394896538,0.8333585106696516,0.9056842011330396,d51,0.6693372718446366,0,0.0,0.0943157988669604,0.0,0.0
0,a188,0.7280998389477167,0.698409597842692,0.5476011765778849,d41,0.7254648811932107,0,0.0,0.4523988234221151,0.0,0.0
0,a189,0.2270027732943347,0.5859184744093803,0.4604450623168238,d100,0.2278883004385705,0,0.0,0.5395549376831762,0.0,0.0
0,a190,0.6303854073615458,0.3171578745896654,0.7551625971315866,d73,0.6323702357024397,0,0.0,0.24483740286841338,0.0,0.0
0,a191,0.7140338428603995,0.7034707172252241,0.6332034827930242,d30,0.7084058191016271,0,0.0,0.3667965172069758,0.0,0.0
0,a192,0.4114601631324228,0.7007847991959361,0.1193310770922846,d69,0.412022265296254,0,0.0,0.8806689229077154,0.0,0.0
0,a193,0.6130663756072368,0.1735141219984041,0.8300865000462662,d88,0.6115059790073664,0,0.0,0.16991349995373384,0.0,0.0
0,a194,0.312382176474271,0.9917283353410392,0.2644607230495519,d24,0.3131050727943643,0,0.0,0.7355392769504481,0.0,0.0
0,a195,0.6179024357453146,0.1722362589944992,0.8506024483528714,d88,0.6115059790073664,0,0.0,0.14939755164712865,0.0,0.0
0,a196,0.5339796906190855,0.1310969191380856,0.4694820586742636,d97,0.528859155067582,0,0.0,0.5305179413257364,0.0,0.0
0,a197,0.2321742466242927,0.4690620778946758,0.5094011767684029,d100,0.2278883004385705,0,0.0,0.4905988232315971,0.0,0.0
0,a198,0.6314461168642787,0.7276272080427291,0.3342271248773998,d73,0.6323702357024397,0,0.0,0.6657728751226002,0.0,0.0
0,a199,0.3892513528724694,0.7442493993933316,0.1652682599714886,d6,0.3904884089184546,0,0.0,0.8347317400285114,0.0,0.0
0,a200,0.4619731407118954,0.4520576020284511,0.709208344595344,d43,0.4650252718472646,0,0.0,0.290791655404656,0.0,0.0
0,a201,0.7938171617806373,0.6587414041698147,0.6516067184447659,d75,0.7913326451339235,0,0.0,0.3483932815552341,0.0,0.0
0,a202,0.3449905389900357,0.6813083523447447,0.7807840184721062,d62,0.3391033765864686,0,0.0,0.2192159815278938,0.0,0.0
0,a203,0.6059876853516785,0.749333518467183,0.0332596322816665,d94,0.6073501272161405,0,0.0,0.9667403677183335,0.0,0.0
0,a204,0.7182515789367625,0.3240378449560503,0.8474872033966736,d72,0.7200515848641112,0,0.0,0.1525127966033264,0.0,0.0
0,a205,0.5264596895386606,0.9480286198547896,0.2136684478099125,d97,0.528859155067582,0,0.0,0.7863315521900875,0.0,0.0
0,a206,0.5476159722026595,0.8854807014842808,0.0926883331142122,d99,0.5502661734258218,0,0.0,0.9073116668857878,0.0,0.0
0,a207,0.2762403530820558,0.3496649691114425,0.6769358779136776,d20,0.2404475632918323,0,0.0,0.3230641220863224,0.0,0.0
0,a208,0.4670635288087427,0.9653418409967336,0.1662165501841174,d22,0.4661514327285211,0,0.0,0.8337834498158826,0.0,0.0
