epoch,drep_id,opinion,stake,delegated_stake,Wprime,Wprime_share
0,d56,0.8837891182365298,0.2352217504365444,6.111446822419711,6.346668572856255,0.006137976404687557
0,d57,0.8960927939461778,0.5031062205331591,17.449765492004015,17.952871712537174,0.017362542521791716
0,d58,0.808713605691692,0.7652957803972872,12.092461026812284,12.85775680720957,0.012434965997341457
0,d59,0.8835605560536158,0.2785415708873054,0.5866224079102691,0.8651639787975745,0.0008367155188718551
0,d60,0.0530691010978995,0.6341458655587995,15.372323923962288,16.006469789521088,0.015480142497217152
0,d61,0.1068950431605513,0.8878624212898746,20.402828798435838,21.290691219725712,0.020590607315635032
0,d62,0.4810361814027525,0.4980689154368473,3.678561849782736,4.176630765219583,0.004039294126315577
0,d63,0.9588885552695924,0.5868707054277651,8.933465273105288,9.520335978533053,0.009207286772599747
0,d64,0.254208034357211,0.8659825989947968,1.4682858723470162,2.334268471341813,0.0022575126832019383
0,d65,0.728807609223443,0.8262963710263229,29.618425322665498,30.44472169369182,0.029443633499686792
