epoch,delegator_id,opinion,stake,s
0,a151,0.43515322893523756,0.2935755708098944,0.9003870819599658
0,a152,0.6327948530778275,0.5816409997109546,0.2890810505794902
0,a153,0.6137184599241836,0.03628829992452609,0.14923347933835873
0,a154,0.9075690611783976,0.9921702799779005,0.15637615913604686
0,a155,0.31286880197471484,0.09601181717584928,0.47867598365188024
0,a156,0.49724360746265744,0.8147685057400208,0.5804797436023258
0,a157,0.45689372828829855,0.5694549750689767,0.35534852391470595
0,a158,0.4044095078653699,0.7260635702168196,0.5144070884218531
0,a159,0.25939322888967464,0.2888170036927594,0.2712303256678926
0,a160,0.4651773340765143,0.28570402652448024,0.7227832222109644
0,a161,0.2557911214380646,0.3299285145448062,0.5302743630173004
0,a162,0.5397983505103671,0.2876274521848594,0.4844311768896651
0,a163,0.37782615773045636,0.6459397722422388,0.07477111883931087
0,a164,0.6006277925315587,0.0024044779743722655,0.568761896694231
0,a165,0.7534089763163886,0.09247584070082149,0.17826994399253393
0,a166,0.32879614533643714,0.3026110774856875,0.11799391467194376
0,a167,0.5879386462679601,0.2626568089518947,0.6918279358521593
0,a168,0.7194597753022678,0.0432481438914355,0.9054052888497608
0,a169,0.6637772185656489,0.7614011762661144,0.17032150274477742
0,a170,0.5231977341156188,0.31822318588771226,0.17192113155430333
0,a171,0.2059842092113067,0.5231279079622515,0.9913815406558992
0,a172,0.7373180651237403,0.176109457927086,0.561755674827952
0,a173,0.5547580967559469,0.21103246641199003,0.6781597504172938
0,a174,0.6195586833656379,0.004422711613310426,0.14376598693705778
0,a175,0.5413599249414175,0.024705548516260945,0.4213289072646903
0,a176,0.3764900976026383,0.06789894220276715,0.9998493525673926
0,a177,0.6464520615098371,0.9541452857702113,0.2455435905764619
0,a178,0.38026609995057725,0.9638948051408105,0.11474811492780235
0,a179,0.13475394987067568,0.6831979456890795,0.13208308323736584
0,a180,0.5500432888405657,0.28037975828926154,0.3320833338297188
0,a181,0.3567327821597743,0.702995772231015,0.31658847649236865
0,a182,0.44360296527301496,0.024499607059566886,0.38033957766361615
0,a183,0.1544769744895062,0.08545033667460167,0.5528194228258858
0,a184,0.408656441901509,0.5482865335967606,0.5483960237135901
0,a185,0.5693973254151894,0.8336425804274044,0.33011366405398335
0,a186,0.36203535286531274,0.6607234250550427,0.8981050610618274
0,a187,0.6671953394896538,0.8333585106696516,0.9056842011330395
0,a188,0.7280998389477167,0.698409597842692,0.5476011765778849
0,a189,0.2270027732943347,0.5859184744093803,0.4604450623168238
0,a190,0.6303854073615458,0.3171578745896654,0.7551625971315866
0,a191,0.7140338428603995,0.7034707172252241,0.6332034827930242
0,a192,0.4114601631324228,0.7007847991959361,0.11933107709228463
0,a193,0.6130663756072368,0.1735141219984041,0.8300865000462662
0,a194,0.312382176474271,0.9917283353410392,0.2644607230495519
0,a195,0.6179024357453146,0.17223625899449924,0.8506024483528714
0,a196,0.5339796906190855,0.13109691913808563,0.4694820586742636
0,a197,0.23217424662429276,0.4690620778946758,0.5094011767684029
0,a198,0.6314461168642787,0.7276272080427291,0.3342271248773998
0,a199,0.3892513528724694,0.7442493993933316,0.16526825997148864
0,a200,0.46197314071189544,0.45205760202845113,0.709208344595344
0,a201,0.7938171617806373,0.6587414041698147,0.6516067184447659
0,a202,0.3449905389900357,0.6813083523447447,0.7807840184721062
0,a203,0.6059876853516785,0.749333518467183,0.03325963228166651
0,a204,0.7182515789367625,0.32403784495605037,0.8474872033966736
0,a205,0.5264596895386606,0.9480286198547895,0.21366844780991257
0,a206,0.5476159722026595,0.8854807014842808,0.0926883331142122
0,a207,0.27624035308205586,0.3496649691114425,0.6769358779136776
0,a208,0.46706352880874275,0.9653418409967335,0.1662165501841174
0,a209,0.5361680873601333,0.16667311106384597,0.5826529090239544
0,a210,0.22737854093470608,0.5499283995391221,0.7995496301939281
0,a211,0.3463358647976604,0.9371884876020353,0.7348674263689102
0,a212,0.6991952823684182,0.5531998903199232,0.451248843299593
0,a213,0.4714879714129927,0.2874154239248561,0.6216407133468467
0,a214,0.30273083858574684,0.6499589076448261,0.8763958565970048
0,a215,0.5323308531072906,0.40964311785696206,0.581201368668887
0,a216,0.35927180437759126,0.679575547821507,0.10584622701874713
0,a217,0.5892689583237709,0.09171460824382038,0.9236596949416865
0,a218,0.6850586157784804,0.6939489281271816,0.012629747392495894
0,a219,0.542782388005985,0.809470436692428,0.28768893722561795
0,a220,0.6009651264484649,0.44142417897766606,0.2824691307623335
0,a221,0.3211821154584196,0.4055643129896789,0.2699156760137914
0,a222,0.6176544918081023,0.3830384510942276,0.9803756644585778
0,a223,0.2352754249576918,0.8686292587368629,0.4833709010940028
0,a224,0.41652052244171456,0.6610059714118344,0.7097244908525328
0,a225,0.8335383012954711,0.8227221976960625,0.6097456165646822
0,a226,0.43386927233025285,0.11993663054683046,0.895990536659295
0,a227,0.4566832331067349,0.24107187950656062,0.765414049186186
0,a228,0.489717091757948,0.605974953606335,0.48798088745198975
0,a229,0.4207669558173692,0.9546936989840523,0.8845429782972423
0,a230,0.4184630046413476,0.5728508047581234,0.18668271979732998
0,a231,0.698895107751316,0.5469586995844886,0.43849707986428166
0,a232,0.38449732440714945,0.3674046380414001,0.5534886454063367
0,a233,0.4598968986095689,0.14123374824267965,0.2720351572837181
0,a234,0.5668073527710843,0.4281645620830843,0.08863724095904246
0,a235,0.3125923823055792,0.5186341048698672,0.47236741022907036
0,a236,0.12732831409102682,0.027302190057968634,0.3392915128712055
0,a237,0.5803419790585381,0.8396894220331269,0.8963384401696294
0,a238,0.41995867652830776,0.4485070926019622,0.8544563411610553
0,a239,0.6824313913951011,0.723352815979183,0.7511742293962174
0,a240,0.3583571907639087,0.45466390719666616,0.7299331193983477
0,a241,0.6079659840494691,0.8222999693127846,0.5874831097403967
0,a242,0.4124840140875381,0.7748805296444858,0.6191629752836793
0,a243,0.6092562525473052,0.41494996218311386,0.1832069449985565
0,a244,0.6270733687904906,0.4774441757324306,0.14778964866226674
0,a245,0.705075240131357,0.0024381956806555083,0.9060164273943485
0,a246,0.2217527416325041,0.5203867006459376,0.9043302684486292
0,a247,0.7008890796749508,0.6882913317475845,0.7811668196605828
0,a248,0.5974122433818374,0.17455640556345042,0.1864110711994441
0,a249,0.6639594603908673,0.6108858274624995,0.8246800772329096
0,a250,0.4173678074082875,0.4815253775669951,0.4968908268309853
0,a251,0.2957382463477118,0.8384007962282435,0.9989676210985593
0,a252,0.5960085850148111,0.5137681387519291,0.44653649284089736
0,a253,0.6480449714341852,0.22214956422153154,0.9367296482112734
0,a254,0.27636378597911865,0.518361276459,0.3204421625139544
0,a255,0.7027891385032777,0.4267346976291967,0.12687666494811556
0,a256,0.41473562841253725,0.5714863200034799,0.6052500314552763
0,a257,0.5977093649450195,0.5177350658110809,0.73820140713245
0,a258,0.5239938092600053,0.6501727872115031,0.8146434385473317
0,a259,0.43369922148215945,0.8984637773460125,0.8385694958866474
0,a260,0.6002915409278164,0.14111599884052095,0.615811329163164
0,a261,0.5908664657532778,0.7554308939430812,0.5027334929435086
0,a262,0.6973521328099572,0.5476434507997994,0.6685248145299144
0,a263,0.4149591832931015,0.09472784347376162,0.41899297079645725
0,a264,0.5003832176616717,0.6841311226921534,0.569151410331947
0,a265,0.5981890650843027,0.6708485505347298,0.40711949635973343
0,a266,0.6875858246046785,0.4379371473869935,0.33485215525304723
0,a267,0.7248615551491051,0.9643764516702295,0.7370882892841858
0,a268,0.32842354678557145,0.41291359684775497,0.19888627356904498
0,a269,0.3420498817825268,0.12230583737354017,0.2470438666876349
0,a270,0.22949366419551886,0.17605530340923414,0.525412446813388
0,a271,0.3235199674748916,0.2863779465733126,0.5878549223254224
0,a272,0.7847389088245957,0.11863768721220769,0.8901398350860854
0,a273,0.29383568618523476,0.08568933103738985,0.6742776643411563
0,a274,0.4784046690718505,0.17682671445972065,0.40276667479818495
0,a275,0.5516892798573253,0.6061804263310561,0.6792971315081312
0,a276,0.4624057311811493,0.10528650863841982,0.23828491215294745
0,a277,0.5313594672097829,0.4567054724946208,0.844093495773103
0,a278,0.4083301050372354,0.3373606420991574,0.6056021645077112
0,a279,0.23612547378071666,0.8855469936037556,0.5784457775084423
0,a280,0.6922527839697568,0.5429293367806249,0.7647979506473256
0,a281,0.31807575068449034,0.4514131833418693,0.26590706244912365
0,a282,0.741230897837824,0.47452204477159743,0.7496660827612449
0,a283,0.5910287200181445,0.7229166874884102,0.004232559770045108
0,a284,0.47160359692717896,0.23959591124569535,0.7005689852527767
0,a285,0.6389009715639573,0.6736216756691712,0.1715893314208523
0,a286,0.8504658602523029,0.7267413699994767,0.38727840118620216
0,a287,0.14299425928567677,0.4557163791459661,0.5946205471863207
0,a288,0.3861806522553092,0.6623518190023282,0.062165405411106045
0,a289,0.4491635360582224,0.9321333649258412,0.13099694170431508
0,a290,0.5142915949012941,0.17392403153830083,0.6899462591994727
0,a291,0.6081401497511807,0.24693351656387386,0.6816385048312611
0,a292,0.4776883726397099,0.8836581114299473,0.26797410486936046
0,a293,0.6922164446957213,0.7359898495164576,0.07058786022029229
0,a294,0.5616831543836717,0.3132468212727324,0.604025507484575
0,a295,0.6936760641973438,0.6698616434200354,0.4179707152375176
0,a296,0.5547030552101925,0.7889913317825382,0.878622213039639
0,a297,0.6953974557504591,0.6229329577024014,0.19487439878296153
0,a298,0.3024283223259686,0.563789010753214,0.19578884097485683
0,a299,0.7042759687907529,0.8512053957207919,0.9709432836513885
0,a300,0.8790063940768963,0.3968572910173189,0.49304132451883353
0,a301,0.47187091462985087,0.18470567294071205,0.48442341048279547
0,a302,0.31791657098812237,0.13986940314515528,0.38114203464009877
0,a303,0.6446373527489493,0.5462812667726836,0.7022947292649672
0,a304,0.23236834307848225,0.3256416563587655,0.06897090069745426
0,a305,0.5828124352698008,0.06354410352500772,0.28116375239836977
0,a306,0.4158618105531828,0.02447240928697203,0.8262797596294877
0,a307,0.3089050307191588,0.6787365415097857,0.8951718971149996
0,a308,0.5583292470345176,0.8343006897513733,0.5102857581292783
0,a309,0.6755637827155758,0.6636508514798395,0.01785425706613497
0,a310,0.5276492708257888,0.383463860486569,0.40132983295717006
0,a311,0.2866204442438766,0.6094910890780509,0.48816695314367864
0,a312,0.2550932767342524,0.9013335719751351,0.10385193317444674
0,a313,0.7417952923939498,0.466815465335488,0.3165073692729412
0,a314,0.3993264191355881,0.030296959870311113,0.9342191503740754
0,a315,0.5351639596250466,0.8769899476655925,0.7033296834154419
0,a316,0.2542190662915183,0.53813757928386,0.874679629017793
0,a317,0.35363829171937805,0.38879495144737,0.2682057155888429
0,a318,0.5144655412249788,0.15619733157350513,0.7544577675775596
0,a319,0.544803128587132,0.5846380358740726,0.9210243758944587
0,a320,0.42456335542093887,0.44002934747035716,0.1410731797749032
0,a321,0.3924231748088866,0.5978512636047917,0.2180182383146262
0,a322,0.6615714339617003,0.5651573949326691,0.008440066508189958
0,a323,0.6760520615143765,0.4337280132701177,0.9367064715488455
0,a324,0.19699616952424018,0.33428538715890177,0.6263338630293256
0,a325,0.6294439076888214,0.3988077621176962,0.8822251447757796
0,a326,0.6506775803499235,0.41721535331012105,0.8281864280670129
0,a327,0.5036222988343549,0.6879651231775454,0.43131665873766
0,a328,0.4723863528894219,0.6672880042049063,0.7241682678076272
0,a329,0.634478248761258,0.23109604989325627,0.750103429004537
0,a330,0.6899513236780568,0.4104844431022773,0.06286460880348388
0,a331,0.6181625999270826,0.2772010090137804,0.6593807653019785
0,a332,0.36464143876577876,0.9550695677488601,0.646594299221565
0,a333,0.4626224945698941,0.6584365248947737,0.5623059362707434
0,a334,0.32838960485949276,0.0033135891342825907,0.2296957933045507
0,a335,0.569946220270422,0.017700441655475463,0.28858701142406307
0,a336,0.7089168104240716,0.05424752490172313,0.08177779706000421
0,a337,0.46897020866094075,0.8959676061709664,0.8036001497585585
0,a338,0.30341876388999045,0.16863755763265242,0.31623772022226393
0,a339,0.4692700753399592,0.007262777965977629,0.1906962544458597
0,a340,0.4642764237976008,0.9815155155128984,0.7713654377895349
0,a341,0.7226544034599823,0.7739700239913128,0.35242402048830634
0,a342,0.38499059519890183,0.30210114044067204,0.20934685657223473
0,a343,0.3422599929248911,0.8812754057716743,0.844444165647956
0,a344,0.39976923425201777,0.4190450869336457,0.14876587523935425
0,a345,0.6836895972661988,0.21091510970666738,0.7060497579221993
0,a346,0.6162533596759532,0.9415994525665392,0.4881329841823211
0,a347,0.8010988440441749,0.6033054809479196,0.46206456900319604
0,a348,0.4154954586705872,0.9760289289407565,0.9053007480026993
0,a349,0.42782819219487717,0.1553075123005866,0.8570540434722654
0,a350,0.7579617556696646,0.19915550990946906,0.2453231064699114
0,a351,0.5551716360318301,0.65362764598467,0.5194085023024452
0,a352,0.6244527469511546,0.2821776542681699,0.6554184097215816
0,a353,0.42306795242119843,0.6008327796625965,0.8791584101649464
0,a354,0.6520275014500153,0.3879060984011864,0.16376487517306249
0,a355,0.4714493554217992,0.3042448358630384,0.8475555538440152
0,a356,0.587902105358636,0.9489645851455879,0.8240374884045211
0,a357,0.5553630016519704,0.18948382165539635,0.85457791888636
0,a358,0.43901039228132843,0.6911882146981922,0.20974105363769913
0,a359,0.2769958188661925,0.9123087070466103,0.5372576110024236
0,a360,0.6221739883791748,0.4066786131558918,0.889932994868653
0,a361,0.860826024171188,0.23124237529423597,0.2632059575583402
0,a362,0.6918100531380187,0.017044135959867313,0.5690411192756352
0,a363,0.30117147217434465,0.41054381238620474,0.6352040985459778
0,a364,0.5411427213265765,0.811041018060515,0.8539238629637159
0,a365,0.5497370855224085,0.759865593746839,0.3789740227064202
0,a366,0.5570026525746785,0.36522257526824353,0.3936303055827486
0,a367,0.5548451044847083,0.9185570584638953,0.5525505602428828
0,a368,0.5195309899995812,0.6197018781655644,0.5785970861632987
0,a369,0.6909674881762893,0.92921512912255,0.11699144354703961
0,a370,0.6039148377083775,0.5602116501087047,0.936856866606183
0,a371,0.3875747501666527,0.7037565235049137,0.9061711940124305
0,a372,0.7694808736272696,0.40250950776513605,0.8214848306609072
0,a373,0.5553391216552988,0.33398787850111156,0.44577951988091713
0,a374,0.6304482161873469,0.39583373061256255,0.9673567531385008
0,a375,0.8310218716552752,0.2009685080758743,0.46341008057055033
0,a376,0.48299053352213844,0.4589708408929115,0.8338087089919757
0,a377,0.6248051842700125,0.37225907283827975,0.7063666921250649
0,a378,0.30624241874281843,0.10931756340143184,0.16826188680558707
0,a379,0.39500926516042423,0.40754110564641854,0.7962121717999319
0,a380,0.3175957422907549,0.7559412924473496,0.4702819010193424
0,a381,0.6750144072334942,0.48126401986189093,0.06323413621257812
0,a382,0.458593019824255,0.07535244083066273,0.5441455830073602
0,a383,0.2821819627556515,0.15321887974990944,0.7298458561711296
0,a384,0.5867522852588152,0.13158679119316596,0.9306884956208855
0,a385,0.345018851534248,0.6752425139569708,0.8160604859501519
0,a386,0.598555272593829,0.6537217804562029,0.5950855860125484
0,a387,0.8386128320330627,0.5164874125612775,0.366832848352185
0,a388,0.5387903978805769,0.01074379675499837,0.00032137555898859027
0,a389,0.21713669367941055,0.183160414449428,0.5681494976749829
0,a390,0.540633700363879,0.1961019689497655,0.6451208838023761
0,a391,0.4877345142456473,0.9304716317621838,0.17263057208218402
0,a392,0.3780693411849305,0.11059864516849693,0.45268970942579445
0,a393,0.5638322647676586,0.7730112447328648,0.5315078239632877
0,a394,0.6270226780732315,0.7524507406515533,0.6761737092128249
0,a395,0.6396051093380555,0.23806882104977878,0.6757193302767944
0,a396,0.3297905804790397,0.5497273260443797,0.3205242767552112
0,a397,0.41333821038625623,0.37951012900175507,0.7938996787159165
0,a398,0.47634333154088054,0.7797125089386998,0.05137909063774648
0,a399,0.32731598932200306,0.5549957170405061,0.8033593371408443
0,a400,0.5382226441727358,0.5099995760356487,0.5575819043918504
0,a401,0.44006777556257054,0.40621341442594106,0.8421995523078155
0,a402,0.4044689674427883,0.9477694930979701,0.5819989937454978
0,a403,0.5408084028366459,0.14195371336211737,0.44025643937708103
0,a404,0.6756441746453421,0.48259845603527773,0.32692303695426206
0,a405,0.6896464123350897,0.37163923403077814,0.8099747541608341
0,a406,0.8158788883028876,0.7121442801077381,0.09748068495058726
0,a407,0.3140323410252439,0.8804606532482055,0.7299463997455822
0,a408,0.33852438175834665,0.15803852266233398,0.7802018254932672
0,a409,0.5074510454660143,0.32971218008013803,0.40304933379766195
0,a410,0.2704671315578122,0.4897082297304325,0.7119582434486127
0,a411,0.7559532380486594,0.9178573621739566,0.28113189310276276
0,a412,0.4749896774065382,0.8102977804493163,0.21190776048596072
0,a413,0.42486482149084914,0.5500192004425464,0.6085521506965735
0,a414,0.49158036348091355,0.1655889527575637,0.8068071776522311
0,a415,0.3922083181493234,0.9579884278985676,0.4154850706288499
0,a416,0.39813373481658465,0.010287077091680641,0.9736816003296577
0,a417,0.5695312127268909,0.9284300876014758,0.0290449459845874
0,a418,0.6215165844442434,0.48029591184808296,0.12856048467090841
0,a419,0.44712516597901125,0.10228193044266465,0.31344599812244556
0,a420,0.7562536205826381,0.004556346654129961,0.9710747455360318
0,a421,0.4596867863717696,0.15211443160278626,0.6410183193648431
0,a422,0.618642481263038,0.33154848667364456,0.7624087546287954
0,a423,0.41275868675228455,0.06671718837006702,0.5140716806640021
0,a424,0.6255067316456002,0.2895653712797871,0.12051557065422658
0,a425,0.6569539590370287,0.46215062912134186,0.19591292635412227
0,a426,0.6587455066237703,0.6365678509513731,0.9797094731447004
0,a427,0.7774799101627914,0.9558339525311801,0.05543430813190742
0,a428,0.441301867758697,0.24540800537797514,0.7877318113341807
0,a429,0.6060790573910151,0.056911615361557755,0.32037869016729514
0,a430,0.5056749104751077,0.8691241220940913,0.4030953089424094
0,a431,0.5620613759855342,0.6942167493565532,0.34626864687772485
0,a432,0.38460020010762397,0.25213022973228894,0.769399778011016
0,a433,0.8948710468194655,0.4722821576276306,0.7442213419883658
0,a434,0.3498937405454287,0.2122822793974506,0.899215959157553
0,a435,0.5270469873635172,0.6313589230397265,0.4398043735942725
0,a436,0.5629329555633475,0.9459573460488414,0.3104185037874013
0,a437,0.3117358192461743,0.767993945589083,0.0003209160103104791
0,a438,0.30673208840040145,0.014619219967056507,0.18588023758409566
0,a439,0.41187528816915825,0.5636799346507373,0.019559248322263745
