epoch,drep_id,opinion,stake
0,d49,0.5976422484945852,0.6723761257003955
0,d50,0.4820577570959681,0.31106599718887096
0,d51,0.6693372718446366,0.5627641174589416
0,d52,0.7202386412025077,0.9527484508240278
0,d53,0.3911459936597999,0.07380580730559616
0,d54,0.4584662854409748,0.6617411490783438
0,d55,0.48129492681827457,0.21739684150807959
0,d56,0.4179196404382824,0.02716714240027418
0,d57,0.520578829864801,0.5523670065202334
0,d58,0.39406097671496554,0.20886610519078785
0,d59,0.517835093703932,0.03043247130719129
0,d60,0.6603820460614556,0.24411250779211335
0,d61,0.1190906956649291,0.33962233037207934
0,d62,0.33910337658646866,0.5819727585806332
0,d63,0.5937506519144466,0.06978691017200411
0,d64,0.5114045779888319,0.06113483839073808
0,d65,0.6926779692927613,0.21923670224195357
0,d66,0.838258619948461,0.41665100399102906
0,d67,0.23720010470286632,0.1095342378602383
0,d68,0.7223472710659771,0.23583673914468617
0,d69,0.412022265296254,0.8057497763096095
0,d70,0.5976915716671948,0.6615382478708512
0,d71,0.7753935254554237,0.9532450602827025
0,d72,0.7200515848641112,0.8135466378420463
0,d73,0.6323702357024397,0.2465758596168992
0,d74,0.3245366202722103,0.02491827918546674
0,d75,0.7913326451339235,0.45399382647343234
0,d76,0.1668220687961897,0.9139428164460673
0,d77,0.3153561304077068,0.8192447071784767
0,d78,0.7405289001624982,0.6417288777484423
0,d79,0.4078642791252231,0.392942761722586
0,d80,0.3146924859763326,0.1696376294380355
0,d81,0.5421396112737187,0.4836058296608834
0,d82,0.3308780300888796,0.7315047052996154
0,d83,0.5044762847321907,0.6798597864912188
0,d84,0.4240016491622051,0.7456837793544112
0,d85,0.5635876237186975,0.44212312595293135
0,d86,0.35337894804541325,0.12043091344888279
0,d87,0.41419012507178543,0.02052039845779774
0,d88,0.6115059790073664,0.3468249568782421
0,d89,0.4896240178334312,0.6122854110355505
0,d90,0.5941395502240032,0.37302517276920444
0,d91,0.32939861045354557,0.6386125882064059
0,d92,0.1977297954318764,0.44734693346457943
0,d93,0.6550234155260443,0.35759238093811585
0,d94,0.6073501272161405,0.13545349326629097
0,d95,0.601513468777383,0.6209945983805449
0,d96,0.37131516011737403,0.18635897621761255
0,d97,0.528859155067582,0.7641297145552959
0,d98,0.6867323808101021,0.9463252093187112
0,d99,0.5502661734258218,0.04385366447988781
0,d100,0.22788830043857053,0.9513057831481095
1,d1,0.4862165995835288,0.48846934944140286
1,d2,0.5502412913556051,0.3770782987358936
1,d3,0.7522591650467103,0.6274282350072956
1,d4,0.7443367495184002,0.6411853212437485
1,d5,0.26155356972759347,0.5444230936121223
1,d6,0.4904884089184546,0.19599514453385503
1,d7,0.5256883903597749,0.06459247566226767
1,d8,0.6596628379581407,0.9857688480178474
1,d9,0.4807477577498914,0.4645978847235158
1,d10,0.7422725194213029,0.42587182682571045
1,d11,0.6571269770041206,0.8816447243746165
1,d12,0.23199540990356907,0.4098458376430103
1,d13,0.24378211712452735,0.1658120032268633
1,d14,0.3388650567882838,0.20414157131386612
1,d15,0.4702025489713948,0.5357815987985837
1,d16,0.8571795782483717,0.6823319381851302
1,d17,0.45668088639449866,0.22054599566430966
1,d18,0.4585416734955421,0.14640493307169367
1,d19,0.4777742963178163,0.015343518424137836
1,d20,0.34044756329183234,0.26765119895873757
1,d21,0.9367244379858753,0.10689504316055132
1,d22,0.5661514327285212,0.8659825989947968
1,d23,0.58181702785236,0.17607452892850162
1,d24,0.41310507279436437,0.10508190786601002
1,d25,0.9574098737683421,0.496608869306429
1,d26,0.5983399053567895,0.11297873092995159
1,d27,0.48640796860834357,0.26821693754937925
1,d28,0.43770874721277486,0.8673533346226489
1,d29,0.5524106594962402,0.6112706779071959
1,d30,0.8084058191016271,0.4624106724908055
1,d31,0.4386898460073282,0.5305900956354336
1,d32,0.5448108382164217,0.05473217700515265
1,d33,0.6713696095645261,0.004271094450534529
1,d34,0.6824571201440984,0.47334382179804113
1,d35,0.545080705866929,0.6858598972114482
1,d36,0.7428491055401374,0.8705521518953744
1,d37,0.7331550625258634,0.061226454127161545
1,d38,0.6230232154695204,0.5123888115174334
1,d39,0.6235568747153306,0.44220806282776814
1,d40,0.5321020780252952,0.038118046753417234
1,d41,0.8254648811932107,0.7330780276295283
1,d42,0.6826727116129281,0.6600732244837185
1,d43,0.5650252718472646,0.26478298314434434
1,d44,0.5704128653723852,0.5395451245308905
1,d45,0.6448537391180057,0.4073335225250493
1,d46,0.685870360387782,0.7371358537080552
1,d47,0.4700767767766292,0.8204349903201831
1,d48,0.42361702659661826,0.6744959024664872
1,d49,0.6976422484945852,0.6723761257003955
1,d50,0.5820577570959681,0.31106599718887096
1,d51,0.7693372718446366,0.5627641174589416
1,d52,0.8202386412025077,0.9527484508240278
1,d53,0.49114599365979994,0.07380580730559616
1,d54,0.5584662854409748,0.6617411490783438
1,d55,0.5812949268182745,0.21739684150807959
1,d56,0.5179196404382824,0.02716714240027418
1,d57,0.620578829864801,0.5523670065202334
1,d58,0.4940609767149655,0.20886610519078785
1,d59,0.617835093703932,0.03043247130719129
1,d60,0.7603820460614555,0.24411250779211335
1,d61,0.2190906956649291,0.33962233037207934
1,d62,0.4391033765864687,0.5819727585806332
1,d63,0.6937506519144466,0.06978691017200411
1,d64,0.6114045779888319,0.06113483839073808
1,d65,0.7926779692927612,0.21923670224195357
1,d66,0.9382586199484609,0.41665100399102906
1,d67,0.3372001047028663,0.1095342378602383
1,d68,0.822347271065977,0.23583673914468617
1,d69,0.512022265296254,0.8057497763096095
1,d70,0.6976915716671948,0.6615382478708512
1,d71,0.8753935254554237,0.9532450602827025
1,d72,0.8200515848641112,0.8135466378420463
1,d73,0.7323702357024396,0.2465758596168992
1,d74,0.4245366202722103,0.02491827918546674
1,d75,0.8913326451339235,0.45399382647343234
1,d76,0.2668220687961897,0.9139428164460673
1,d77,0.4153561304077068,0.8192447071784767
1,d78,0.8405289001624981,0.6417288777484423
1,d79,0.5078642791252231,0.392942761722586
1,d80,0.41469248597633257,0.1696376294380355
1,d81,0.6421396112737187,0.4836058296608834
1,d82,0.4308780300888796,0.7315047052996154
1,d83,0.6044762847321907,0.6798597864912188
1,d84,0.5240016491622052,0.7456837793544112
1,d85,0.6635876237186975,0.44212312595293135
1,d86,0.45337894804541323,0.12043091344888279
1,d87,0.5141901250717854,0.02052039845779774
1,d88,0.7115059790073663,0.3468249568782421
1,d89,0.5896240178334312,0.6122854110355505
1,d90,0.6941395502240032,0.37302517276920444
1,d91,0.42939861045354555,0.6386125882064059
1,d92,0.2977297954318764,0.44734693346457943
1,d93,0.7550234155260442,0.35759238093811585
1,d94,0.7073501272161404,0.13545349326629097
1,d95,0.701513468777383,0.6209945983805449
1,d96,0.47131516011737407,0.18635897621761255
1,d97,0.6288591550675819,0.7641297145552959
1,d98,0.7867323808101021,0.9463252093187112
1,d99,0.6502661734258218,0.04385366447988781
1,d100,0.32788830043857053,0.9513057831481095
2,d1,0.5862165995835288,0.48846934944140286
2,d2,0.650241291355605,0.3770782987358936
2,d3,0.8522591650467103,0.6274282350072956
2,d4,0.8443367495184002,0.6411853212437485
2,d5,0.36155356972759345,0.5444230936121223
2,d6,0.5904884089184546,0.19599514453385503
2,d7,0.6256883903597749,0.06459247566226767
2,d8,0.7596628379581407,0.9857688480178474
2,d9,0.5807477577498914,0.4645978847235158
2,d10,0.8422725194213029,0.42587182682571045
2,d11,0.7571269770041206,0.8816447243746165
2,d12,0.33199540990356907,0.4098458376430103
2,d13,0.34378211712452733,0.1658120032268633
2,d14,0.4388650567882838,0.20414157131386612
2,d15,0.5702025489713948,0.5357815987985837
2,d16,0.9571795782483716,0.6823319381851302
2,d17,0.5566808863944986,0.22054599566430966
2,d18,0.5585416734955421,0.14640493307169367
2,d19,0.5777742963178163,0.015343518424137836
2,d20,0.4404475632918323,0.26765119895873757
2,d21,1.0,0.10689504316055132
2,d22,0.6661514327285212,0.8659825989947968
2,d23,0.68181702785236,0.17607452892850162
2,d24,0.5131050727943643,0.10508190786601002
2,d25,1.0,0.496608869306429
2,d26,0.6983399053567895,0.11297873092995159
2,d27,0.5864079686083435,0.26821693754937925
2,d28,0.5377087472127748,0.8673533346226489
2,d29,0.6524106594962402,0.6112706779071959
2,d30,0.9084058191016271,0.4624106724908055
2,d31,0.5386898460073282,0.5305900956354336
2,d32,0.6448108382164217,0.05473217700515265
2,d33,0.771369609564526,0.004271094450534529
2,d34,0.7824571201440984,0.47334382179804113
2,d35,0.645080705866929,0.6858598972114482
2,d36,0.8428491055401374,0.8705521518953744
2,d37,0.8331550625258634,0.061226454127161545
2,d38,0.7230232154695204,0.5123888115174334
2,d39,0.7235568747153306,0.44220806282776814
2,d40,0.6321020780252952,0.038118046753417234
2,d41,0.9254648811932107,0.7330780276295283
2,d42,0.7826727116129281,0.6600732244837185
2,d43,0.6650252718472646,0.26478298314434434
2,d44,0.6704128653723852,0.5395451245308905
2,d45,0.7448537391180057,0.4073335225250493
2,d46,0.785870360387782,0.7371358537080552
2,d47,0.5700767767766292,0.8204349903201831
2,d48,0.5236170265966182,0.6744959024664872
2,d49,0.7976422484945852,0.6723761257003955
2,d50,0.682057757095968,0.31106599718887096
2,d51,0.8693372718446366,0.5627641174589416
2,d52,0.9202386412025076,0.9527484508240278
2,d53,0.5911459936597999,0.07380580730559616
2,d54,0.6584662854409747,0.6617411490783438
2,d55,0.6812949268182745,0.21739684150807959
2,d56,0.6179196404382824,0.02716714240027418
2,d57,0.7205788298648009,0.5523670065202334
2,d58,0.5940609767149655,0.20886610519078785
2,d59,0.717835093703932,0.03043247130719129
2,d60,0.8603820460614555,0.24411250779211335
2,d61,0.3190906956649291,0.33962233037207934
2,d62,0.5391033765864687,0.5819727585806332
2,d63,0.7937506519144466,0.06978691017200411
2,d64,0.7114045779888318,0.06113483839073808
2,d65,0.8926779692927612,0.21923670224195357
2,d66,1.0,0.41665100399102906
2,d67,0.4372001047028663,0.1095342378602383
2,d68,0.922347271065977,0.23583673914468617
2,d69,0.612022265296254,0.8057497763096095
2,d70,0.7976915716671947,0.6615382478708512
2,d71,0.9753935254554237,0.9532450602827025
2,d72,0.9200515848641112,0.8135466378420463
2,d73,0.8323702357024396,0.2465758596168992
2,d74,0.5245366202722103,0.02491827918546674
2,d75,0.9913326451339235,0.45399382647343234
2,d76,0.3668220687961897,0.9139428164460673
2,d77,0.5153561304077068,0.8192447071784767
2,d78,0.9405289001624981,0.6417288777484423
2,d79,0.6078642791252231,0.392942761722586
2,d80,0.5146924859763325,0.1696376294380355
2,d81,0.7421396112737186,0.4836058296608834
2,d82,0.5308780300888796,0.7315047052996154
2,d83,0.7044762847321907,0.6798597864912188
2,d84,0.6240016491622051,0.7456837793544112
2,d85,0.7635876237186975,0.44212312595293135
2,d86,0.5533789480454132,0.12043091344888279
2,d87,0.6141901250717854,0.02052039845779774
2,d88,0.8115059790073663,0.3468249568782421
2,d89,0.6896240178334312,0.6122854110355505
2,d90,0.7941395502240032,0.37302517276920444
2,d91,0.5293986104535455,0.6386125882064059
2,d92,0.39772979543187637,0.44734693346457943
2,d93,0.8550234155260442,0.35759238093811585
2,d94,0.8073501272161404,0.13545349326629097
2,d95,0.8015134687773829,0.6209945983805449
2,d96,0.571315160117374,0.18635897621761255
2,d97,0.7288591550675819,0.7641297145552959
2,d98,0.8867323808101021,0.9463252093187112
2,d99,0.7502661734258218,0.04385366447988781
2,d100,0.4278883004385705,0.9513057831481095
3,d1,0.6862165995835288,0.48846934944140286
3,d2,0.750241291355605,0.3770782987358936
3,d3,0.9522591650467103,0.6274282350072956
3,d4,0.9443367495184002,0.6411853212437485
3,d5,0.4615535697275934,0.5444230936121223
3,d6,0.6904884089184545,0.19599514453385503
3,d7,0.7256883903597748,0.06459247566226767
3,d8,0.8596628379581407,0.9857688480178474
3,d9,0.6807477577498914,0.4645978847235158
3,d10,0.9422725194213029,0.42587182682571045
3,d11,0.8571269770041205,0.8816447243746165
3,d12,0.4319954099035691,0.4098458376430103
3,d13,0.4437821171245273,0.1658120032268633
3,d14,0.5388650567882838,0.20414157131386612
3,d15,0.6702025489713948,0.5357815987985837
3,d16,1.0,0.6823319381851302
3,d17,0.6566808863944986,0.22054599566430966
3,d18,0.658541673495542,0.14640493307169367
3,d19,0.6777742963178163,0.015343518424137836
3,d20,0.5404475632918323,0.26765119895873757
3,d21,1.0,0.10689504316055132
3,d22,0.7661514327285212,0.8659825989947968
3,d23,0.78181702785236,0.17607452892850162
3,d24,0.6131050727943643,0.10508190786601002
3,d25,1.0,0.496608869306429
3,d26,0.7983399053567894,0.11297873092995159
3,d27,0.6864079686083435,0.26821693754937925
3,d28,0.6377087472127748,0.8673533346226489
3,d29,0.7524106594962402,0.6112706779071959
3,d30,1.0,0.4624106724908055
3,d31,0.6386898460073281,0.5305900956354336
3,d32,0.7448108382164217,0.05473217700515265
3,d33,0.871369609564526,0.004271094450534529
3,d34,0.8824571201440984,0.47334382179804113
3,d35,0.745080705866929,0.6858598972114482
3,d36,0.9428491055401373,0.8705521518953744
3,d37,0.9331550625258633,0.061226454127161545
3,d38,0.8230232154695204,0.5123888115174334
3,d39,0.8235568747153306,0.44220806282776814
3,d40,0.7321020780252951,0.038118046753417234
3,d41,1.0,0.7330780276295283
3,d42,0.882672711612928,0.6600732244837185
3,d43,0.7650252718472645,0.26478298314434434
3,d44,0.7704128653723852,0.5395451245308905
3,d45,0.8448537391180057,0.4073335225250493
3,d46,0.885870360387782,0.7371358537080552
3,d47,0.6700767767766291,0.8204349903201831
3,d48,0.6236170265966182,0.6744959024664872
3,d49,0.8976422484945852,0.6723761257003955
3,d50,0.782057757095968,0.31106599718887096
3,d51,0.9693372718446366,0.5627641174589416
3,d52,1.0,0.9527484508240278
3,d53,0.6911459936597999,0.07380580730559616
3,d54,0.7584662854409747,0.6617411490783438
3,d55,0.7812949268182745,0.21739684150807959
3,d56,0.7179196404382824,0.02716714240027418
3,d57,0.8205788298648009,0.5523670065202334
3,d58,0.6940609767149655,0.20886610519078785
3,d59,0.8178350937039319,0.03043247130719129
3,d60,0.9603820460614555,0.24411250779211335
3,d61,0.41909069566492907,0.33962233037207934
3,d62,0.6391033765864687,0.5819727585806332
3,d63,0.8937506519144466,0.06978691017200411
3,d64,0.8114045779888318,0.06113483839073808
3,d65,0.9926779692927612,0.21923670224195357
3,d66,1.0,0.41665100399102906
3,d67,0.5372001047028663,0.1095342378602383
3,d68,1.0,0.23583673914468617
3,d69,0.712022265296254,0.8057497763096095
3,d70,0.8976915716671947,0.6615382478708512
3,d71,1.0,0.9532450602827025
3,d72,1.0,0.8135466378420463
3,d73,0.9323702357024396,0.2465758596168992
3,d74,0.6245366202722102,0.02491827918546674
3,d75,1.0,0.45399382647343234
3,d76,0.4668220687961897,0.9139428164460673
3,d77,0.6153561304077068,0.8192447071784767
3,d78,1.0,0.6417288777484423
3,d79,0.7078642791252231,0.392942761722586
3,d80,0.6146924859763325,0.1696376294380355
3,d81,0.8421396112737186,0.4836058296608834
3,d82,0.6308780300888795,0.7315047052996154
3,d83,0.8044762847321907,0.6798597864912188
3,d84,0.7240016491622051,0.7456837793544112
3,d85,0.8635876237186975,0.44212312595293135
3,d86,0.6533789480454132,0.12043091344888279
3,d87,0.7141901250717854,0.02052039845779774
3,d88,0.9115059790073663,0.3468249568782421
3,d89,0.7896240178334312,0.6122854110355505
3,d90,0.8941395502240032,0.37302517276920444
3,d91,0.6293986104535455,0.6386125882064059
3,d92,0.49772979543187634,0.44734693346457943
3,d93,0.9550234155260442,0.35759238093811585
3,d94,0.9073501272161404,0.13545349326629097
3,d95,0.9015134687773829,0.6209945983805449
3,d96,0.671315160117374,0.18635897621761255
3,d97,0.8288591550675819,0.7641297145552959
3,d98,0.9867323808101021,0.9463252093187112
3,d99,0.8502661734258218,0.04385366447988781
3,d100,0.5278883004385705,0.9513057831481095
4,d1,0.7862165995835287,0.48846934944140286
4,d2,0.850241291355605,0.3770782987358936
4,d3,1.0,0.6274282350072956
4,d4,1.0,0.6411853212437485
4,d5,0.5615535697275934,0.5444230936121223
4,d6,0.7904884089184545,0.19599514453385503
4,d7,0.8256883903597748,0.06459247566226767
4,d8,0.9596628379581407,0.9857688480178474
4,d9,0.7807477577498914,0.4645978847235158
4,d10,1.0,0.42587182682571045
4,d11,0.9571269770041205,0.8816447243746165
4,d12,0.5319954099035691,0.4098458376430103
4,d13,0.5437821171245273,0.1658120032268633
4,d14,0.6388650567882838,0.20414157131386612
4,d15,0.7702025489713947,0.5357815987985837
4,d16,1.0,0.6823319381851302
4,d17,0.7566808863944986,0.22054599566430966
4,d18,0.758541673495542,0.14640493307169367
4,d19,0.7777742963178162,0.015343518424137836
4,d20,0.6404475632918323,0.26765119895873757
4,d21,1.0,0.10689504316055132
4,d22,0.8661514327285211,0.8659825989947968
4,d23,0.8818170278523599,0.17607452892850162
4,d24,0.7131050727943643,0.10508190786601002
4,d25,1.0,0.496608869306429
4,d26,0.8983399053567894,0.11297873092995159
4,d27,0.7864079686083435,0.26821693754937925
4,d28,0.7377087472127748,0.8673533346226489
4,d29,0.8524106594962402,0.6112706779071959
4,d30,1.0,0.4624106724908055
4,d31,0.7386898460073281,0.5305900956354336
4,d32,0.8448108382164217,0.05473217700515265
4,d33,0.971369609564526,0.004271094450534529
4,d34,0.9824571201440984,0.47334382179804113
4,d35,0.845080705866929,0.6858598972114482
4,d36,1.0,0.8705521518953744
4,d37,1.0,0.061226454127161545
4,d38,0.9230232154695204,0.5123888115174334
4,d39,0.9235568747153305,0.44220806282776814
4,d40,0.8321020780252951,0.038118046753417234
4,d41,1.0,0.7330780276295283
4,d42,0.982672711612928,0.6600732244837185
4,d43,0.8650252718472645,0.26478298314434434
4,d44,0.8704128653723852,0.5395451245308905
4,d45,0.9448537391180056,0.4073335225250493
4,d46,0.985870360387782,0.7371358537080552
4,d47,0.7700767767766291,0.8204349903201831
4,d48,0.7236170265966182,0.6744959024664872
4,d49,0.9976422484945852,0.6723761257003955
4,d50,0.882057757095968,0.31106599718887096
4,d51,1.0,0.5627641174589416
4,d52,1.0,0.9527484508240278
4,d53,0.7911459936597999,0.07380580730559616
4,d54,0.8584662854409747,0.6617411490783438
4,d55,0.8812949268182745,0.21739684150807959
4,d56,0.8179196404382824,0.02716714240027418
4,d57,0.9205788298648009,0.5523670065202334
4,d58,0.7940609767149654,0.20886610519078785
4,d59,0.9178350937039319,0.03043247130719129
4,d60,1.0,0.24411250779211335
4,d61,0.519090695664929,0.33962233037207934
4,d62,0.7391033765864686,0.5819727585806332
4,d63,0.9937506519144466,0.06978691017200411
4,d64,0.9114045779888318,0.06113483839073808
4,d65,1.0,0.21923670224195357
4,d66,1.0,0.41665100399102906
4,d67,0.6372001047028663,0.1095342378602383
4,d68,1.0,0.23583673914468617
4,d69,0.812022265296254,0.8057497763096095
4,d70,0.9976915716671947,0.6615382478708512
4,d71,1.0,0.9532450602827025
4,d72,1.0,0.8135466378420463
4,d73,1.0,0.2465758596168992
4,d74,0.7245366202722102,0.02491827918546674
4,d75,1.0,0.45399382647343234
4,d76,0.5668220687961897,0.9139428164460673
4,d77,0.7153561304077067,0.8192447071784767
4,d78,1.0,0.6417288777484423
4,d79,0.8078642791252231,0.392942761722586
4,d80,0.7146924859763325,0.1696376294380355
4,d81,0.9421396112737186,0.4836058296608834
4,d82,0.7308780300888795,0.7315047052996154
4,d83,0.9044762847321907,0.6798597864912188
4,d84,0.8240016491622051,0.7456837793544112
4,d85,0.9635876237186974,0.44212312595293135
4,d86,0.7533789480454132,0.12043091344888279
4,d87,0.8141901250717853,0.02052039845779774
4,d88,1.0,0.3468249568782421
4,d89,0.8896240178334311,0.6122854110355505
4,d90,0.9941395502240031,0.37302517276920444
4,d91,0.7293986104535455,0.6386125882064059
4,d92,0.5977297954318763,0.44734693346457943
4,d93,1.0,0.35759238093811585
4,d94,1.0,0.13545349326629097
4,d95,1.0,0.6209945983805449
4,d96,0.771315160117374,0.18635897621761255
4,d97,0.9288591550675819,0.7641297145552959
4,d98,1.0,0.9463252093187112
4,d99,0.9502661734258218,0.04385366447988781
4,d100,0.6278883004385705,0.9513057831481095
5,d1,0.8862165995835287,0.48846934944140286
5,d2,0.950241291355605,0.3770782987358936
5,d3,1.0,0.6274282350072956
5,d4,1.0,0.6411853212437485
5,d5,0.6615535697275934,0.5444230936121223
5,d6,0.8904884089184545,0.19599514453385503
5,d7,0.9256883903597748,0.06459247566226767
5,d8,1.0,0.9857688480178474
5,d9,0.8807477577498913,0.4645978847235158
5,d10,1.0,0.42587182682571045
5,d11,1.0,0.8816447243746165
5,d12,0.6319954099035691,0.4098458376430103
5,d13,0.6437821171245273,0.1658120032268633
5,d14,0.7388650567882837,0.20414157131386612
5,d15,0.8702025489713947,0.5357815987985837
5,d16,1.0,0.6823319381851302
5,d17,0.8566808863944986,0.22054599566430966
5,d18,0.858541673495542,0.14640493307169367
5,d19,0.8777742963178162,0.015343518424137836
5,d20,0.7404475632918323,0.26765119895873757
5,d21,1.0,0.10689504316055132
5,d22,0.9661514327285211,0.8659825989947968
5,d23,0.9818170278523599,0.17607452892850162
5,d24,0.8131050727943643,0.10508190786601002
5,d25,1.0,0.496608869306429
5,d26,0.9983399053567894,0.11297873092995159
5,d27,0.8864079686083435,0.26821693754937925
5,d28,0.8377087472127748,0.8673533346226489
5,d29,0.9524106594962402,0.6112706779071959
5,d30,1.0,0.4624106724908055
5,d31,0.8386898460073281,0.5305900956354336
5,d32,0.9448108382164216,0.05473217700515265
5,d33,1.0,0.004271094450534529
5,d34,1.0,0.47334382179804113
5,d35,0.9450807058669289,0.6858598972114482
5,d36,1.0,0.8705521518953744
5,d37,1.0,0.061226454127161545
5,d38,1.0,0.5123888115174334
5,d39,1.0,0.44220806282776814
5,d40,0.9321020780252951,0.038118046753417234
5,d41,1.0,0.7330780276295283
5,d42,1.0,0.6600732244837185
5,d43,0.9650252718472645,0.26478298314434434
5,d44,0.9704128653723851,0.5395451245308905
5,d45,1.0,0.4073335225250493
5,d46,1.0,0.7371358537080552
5,d47,0.8700767767766291,0.8204349903201831
5,d48,0.8236170265966182,0.6744959024664872
5,d49,1.0,0.6723761257003955
5,d50,0.982057757095968,0.31106599718887096
5,d51,1.0,0.5627641174589416
5,d52,1.0,0.9527484508240278
5,d53,0.8911459936597999,0.07380580730559616
5,d54,0.9584662854409747,0.6617411490783438
5,d55,0.9812949268182745,0.21739684150807959
5,d56,0.9179196404382823,0.02716714240027418
5,d57,1.0,0.5523670065202334
5,d58,0.8940609767149654,0.20886610519078785
5,d59,1.0,0.03043247130719129
5,d60,1.0,0.24411250779211335
5,d61,0.619090695664929,0.33962233037207934
5,d62,0.8391033765864686,0.5819727585806332
5,d63,1.0,0.06978691017200411
5,d64,1.0,0.06113483839073808
5,d65,1.0,0.21923670224195357
5,d66,1.0,0.41665100399102906
5,d67,0.7372001047028662,0.1095342378602383
5,d68,1.0,0.23583673914468617
5,d69,0.912022265296254,0.8057497763096095
5,d70,1.0,0.6615382478708512
5,d71,1.0,0.9532450602827025
5,d72,1.0,0.8135466378420463
5,d73,1.0,0.2465758596168992
5,d74,0.8245366202722102,0.02491827918546674
5,d75,1.0,0.45399382647343234
5,d76,0.6668220687961897,0.9139428164460673
5,d77,0.8153561304077067,0.8192447071784767
5,d78,1.0,0.6417288777484423
5,d79,0.907864279125223,0.392942761722586
5,d80,0.8146924859763325,0.1696376294380355
5,d81,1.0,0.4836058296608834
5,d82,0.8308780300888795,0.7315047052996154
5,d83,1.0,0.6798597864912188
5,d84,0.9240016491622051,0.7456837793544112
5,d85,1.0,0.44212312595293135
5,d86,0.8533789480454131,0.12043091344888279
5,d87,0.9141901250717853,0.02052039845779774
5,d88,1.0,0.3468249568782421
5,d89,0.9896240178334311,0.6122854110355505
5,d90,1.0,0.37302517276920444
5,d91,0.8293986104535455,0.6386125882064059
5,d92,0.6977297954318763,0.44734693346457943
5,d93,1.0,0.35759238093811585
5,d94,1.0,0.13545349326629097
5,d95,1.0,0.6209945983805449
5,d96,0.871315160117374,0.18635897621761255
5,d97,1.0,0.7641297145552959
5,d98,1.0,0.9463252093187112
5,d99,1.0,0.04385366447988781
5,d100,0.7278883004385704,0.9513057831481095
6,d1,0.9862165995835287,0.48846934944140286
6,d2,1.0,0.3770782987358936
6,d3,1.0,0.6274282350072956
6,d4,1.0,0.6411853212437485
6,d5,0.7615535697275934,0.5444230936121223
6,d6,0.9904884089184545,0.19599514453385503
6,d7,1.0,0.06459247566226767
6,d8,1.0,0.9857688480178474
6,d9,0.9807477577498913,0.4645978847235158
6,d10,1.0,0.42587182682571045
6,d11,1.0,0.8816447243746165
6,d12,0.731995409903569,0.4098458376430103
6,d13,0.7437821171245272,0.1658120032268633
6,d14,0.8388650567882837,0.20414157131386612
6,d15,0.9702025489713947,0.5357815987985837
6,d16,1.0,0.6823319381851302
6,d17,0.9566808863944986,0.22054599566430966
6,d18,0.958541673495542,0.14640493307169367
6,d19,0.9777742963178162,0.015343518424137836
6,d20,0.8404475632918322,0.26765119895873757
6,d21,1.0,0.10689504316055132
6,d22,1.0,0.8659825989947968
6,d23,1.0,0.17607452892850162
6,d24,0.9131050727943643,0.10508190786601002
6,d25,1.0,0.496608869306429
6,d26,1.0,0.11297873092995159
6,d27,0.9864079686083435,0.26821693754937925
6,d28,0.9377087472127748,0.8673533346226489
6,d29,1.0,0.6112706779071959
6,d30,1.0,0.4624106724908055
6,d31,0.9386898460073281,0.5305900956354336
6,d32,1.0,0.05473217700515265
6,d33,1.0,0.004271094450534529
